								 32,449,343,514 	 32,448,833,874 	 509,641 	 247,104 			 244,318 			 219,865 			 495,843 			 379,258 			
키값	플랜트	사업부	구분	자재코드	자재명	자재유형	내수/수출	단위	'23.02월 실적		23.03계획			23.04계획			23.05계획			23.06계획			23.07 계획			
									 재고금액 	 재고 	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	"생산
/입고"	"판매
/출고"	재고	비고
	4000	파인켐	MPBC	MPB0000D	MPBC	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	MT60 (MONTELUKAST 반제품)	MTL1000D	MT60 (Montelukast 반제품)	HALB	반제품	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4500	파인켐	MT70(MONTELUKAST)	MTS1010D00	MT70(Montelukast)	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	MXL 원제-살균제	MXL0000D00	MXL 원제-살균제	FERT	내수	KG	 26,584,533 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	 - 	 - 	 850 	
	4000	파인켐	MXL 원제-살균제	MXL0000D01	MXL 원제-살균제(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	NK-MIX	NKO0010D00	NK-MIX	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBA	PBA0000D00	PBA	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX 원제-제초제	PBX0000D00	PBX 원제-제초제	FERT	내수	KG	 984,554,858 	 8,402 	 - 	 - 	 8,402 	 - 	 - 	 8,402 	 - 	 - 	 8,402 	 - 	 2,128 	 6,274 	 4,639 	 1,550 	 9,363 	
	4000	파인켐	PBX3%EC	PBJ0003D00	PBX3%EC	FERT	내수	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PBX5%EC	PBF0005D00	PBX5%EC	FERT	내수	KG	 528,502,022 	 46,440 	 - 	 - 	 46,440 	 - 	 - 	 46,440 	 - 	 16,512 	 29,928 	 19,650 	 49,536 	 42 	 21,672 	 21,672 	 42 	
	4000	파인켐	PBX5%EC(보세)	PBF0005D01	PBX5%EC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PC	PCP0000D00	PC	FERT	내수	KG	 51,090,644 	 1,728 	 - 	 - 	 1,728 	 - 	 - 	 1,728 	 13,026 	 - 	 14,754 	 - 	 - 	 14,754 	 - 	 - 	 14,754 	
	4000	파인켐	PC(보세)	PCP0000D01	PC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 원제-살충제	PMF0000D00	PM 원제-살충제	FERT	내수	KG	 2,215,386 	 135 	 16,000 	 16,000 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	 - 	 - 	 135 	
	4000	파인켐	PM 원제-살충제(보세)	PMF0000D01	PM 원제-살충제(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC	PMJ0038D00	PM 38%EC	FERT	수출	KG	 134,995,814 	 16,184 	 32,000 	 48,000 	 184 	 - 	 - 	 184 	 15,816 	 16,000 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
	4000	파인켐	PM 38%EC(보세)	PMJ0038D01	PM 38%EC(보세)	FERT	수출	KG	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	
