사업영역,사업영역명,코스트센터,코스트센터명,자산클래스,자산클래스명,자산번호,구자산번호,고정자산명,주요자산번호 텍스트,설비번호/차량번호,내용연수(년),수량,단위,취득일자,취득가 전기,취득가 증감,취득가 잔액,충당금 전기,충당금 증감,충당금 잔액,당기상각액,당월상각비,장부가액,상각한도,상각율
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168814,140007346,Crude PRP Tank,300L (TK-IB-241),,5,1.000,EA,2016-02-29,53527061,0,53527061,31589742,9652421,41242163,9652421,877493,12284898,53527061,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168815,140007347,PRP Tank,250L (TK-IB-242),,5,1.000,EA,2016-02-29,44747489,0,44747489,26408355,8069219,34477574,8069219,733565,10269915,44747489,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168816,140007348,Ethanol Buffer Tank #1,100 L (TK-IB-243),,5,1.000,EA,2016-02-29,39623669,0,39623669,23384460,7145252,30529712,7145252,649569,9093957,39623669,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168817,140007349,Ethanol Buffer Tank #2,200L (TK-IB-244),,5,1.000,EA,2016-02-29,45943282,0,45943282,27114069,8284854,35398923,8284854,753168,10544359,45943282,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168818,140007350,Ethanol Buffer Tank #3,250L (TK-IB-245),,5,1.000,EA,2016-02-29,47736503,0,47736503,28172361,8608222,36780583,8608222,782566,10955920,47736503,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168819,140007351,NaOH Tank #2,500L (TK-IB-246),,5,1.000,EA,2016-02-29,52860323,0,52860323,31196256,9532189,40728445,9532189,866562,12131878,52860323,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168820,140007352,PW Tank,1000L (TK-IB-247),,5,1.000,EA,2016-02-29,53543914,0,53543914,31599687,9655460,41255147,9655460,877769,12288767,53543914,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168821,140007353,ADH Tank,100L (TK-IB-251),,5,1.000,EA,2016-02-29,36549655,0,36549655,21570288,6590921,28161209,6590921,599174,8388446,36549655,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168822,140007354,Pooling Tank,300L (TK-IB-252),,5,1.000,EA,2016-02-29,44918976,0,44918976,26509560,8100143,34609703,8100143,736376,10309273,44918976,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168823,140007355,Filtration Tank,300L (TK-IB-253),,5,1.000,EA,2016-02-29,53406677,0,53406677,29748204,9630712,39378916,9630712,875519,14027761,53406677,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168824,140007356,S-500 buffer Tank,1500L (TK-IB-254),,5,1.000,EA,2016-02-29,70026037,0,70026037,41326842,12627646,53954488,12627646,1147968,16071549,70026037,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168825,140007357,PBS Tank,600L (TK-IB-255),,5,1.000,EA,2016-02-29,56959707,0,56959707,33615564,10271423,43886987,10271423,933766,13072720,56959707,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168826,140007358,NaOH Tank #3,1000L (TK-IB-256),,5,1.000,EA,2016-02-29,53543914,0,53543914,31599687,9655460,41255147,9655460,877769,12288767,53543914,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168827,140007359,WFI Tank,1000L (TK-IB-257),,5,1.000,EA,2016-02-29,58838123,0,58838123,34724139,10610153,45334292,10610153,964559,13503831,58838123,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168828,140007360,규조토 컬럼 1,Ø450(CL-IB-201),,5,1.000,EA,2016-02-29,43882958,0,43882958,25898139,7913320,33811459,7913320,719392,10071499,43882958,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168831,140007363,Column Controller,CC-IB-202,,5,1,SET,2016-02-29,98011206,0,98011206,57842679,17674152,75516831,17674152,1606741,22494375,98011206,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168832,140007364,Hib 2라인 공조기(전배기),45000Kcal/h (AU-U-066),,5,1.000,EA,2016-02-29,339397163,0,339397163,200299965,61202767,261502732,61202767,5563888,77894431,339397163,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168833,140007365,Hib 2라인 공조기(067),50000Kcal/h (AU-U-067),,5,1.000,EA,2016-02-29,335106290,0,335106290,197767647,60429003,258196650,60429003,5493546,76909640,335106290,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168834,140007366,Hib 2라인 공조기(068),24000Kcal/h (AU-U-068),,5,1.000,EA,2016-02-29,335106290,0,335106290,197767647,60429003,258196650,60429003,5493546,76909640,335106290,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168835,140007367,Hib 2라인 공조기(069),58000Kcal/h (AU-U-069),,5,1.000,EA,2016-02-29,335106291,0,335106291,197767647,60429003,258196650,60429003,5493545,76909641,335106291,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168836,140007368,Hib 2라인 제습기,3000Kcal/h (DH-U-055),,5,1.000,EA,2016-02-29,333386362,0,333386362,196752606,60118852,256871458,60118852,5465350,76514904,333386362,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168837,140007369,CIP Pump 1,23m3/L (PU-IB-221),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168838,140007370,CIP Pump 2,23m3/L (PU-IB-222),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168839,140007371,CIP Pump 3,23m3/L (PU-IB-223),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168840,140007372,CIP Pump 4,23m3/L (PU-IB-224),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168841,140007373,CIP Pump 5,23m3/L (PU-IB-225),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168842,140007374,CIP Pump 6,23m3/L (PU-IB-226),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168843,140007375,CIP Pump 7,23m3/L (PU-IB-227),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168844,140007376,CIP Pump 8,23m3/L (PU-IB-228),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168845,140007377,CIP Pump 9,23m3/L (PU-IB-229),,5,1.000,EA,2016-02-29,10204000,0,10204000,6022032,1840066,7862098,1840066,167279,2341902,10204000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168846,140007378,Reactor 1,17L (RT-IB-201),,5,1.000,EA,2016-02-29,37828000,0,37828000,22324722,6821443,29146165,6821443,620132,8681835,37828000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168847,140007379,Reactor 2,35L (RT-IB-202),,5,1.000,EA,2016-02-29,37828000,0,37828000,22324722,6821443,29146165,6821443,620132,8681835,37828000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168848,140007380,Filter Dryer,PH12Y 1.85L (DR-IB-201),,5,1.000,EA,2016-02-29,149381299,0,149381299,88159455,26937611,115097066,26937611,2448873,34284233,149381299,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168849,140007381,열교환기 1,144000kcal/h (HE-IB-201),,5,1.000,EA,2016-02-29,21385000,0,21385000,12620655,3856311,16476966,3856311,350573,4908034,21385000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168850,140007382,열교환기 2,35000kcal/h (HE-IB-202),,5,1.000,EA,2016-02-29,5197000,0,5197000,3067083,937164,4004247,937164,85197,1192753,5197000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168851,140007383,열교환기 3,35000kcal/h (HE-IB-203),,5,1.000,EA,2016-02-29,5197000,0,5197000,3067083,937164,4004247,937164,85197,1192753,5197000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168852,140007384,열교환기 4,35000kcal/h (HE-IB-204),,5,1.000,EA,2016-02-29,5197000,0,5197000,3067083,937164,4004247,937164,85197,1192753,5197000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168853,140007385,열교환기 5,35000kcal/h(HE-IB-205),,5,1.000,EA,2016-02-29,5197000,0,5197000,3067083,937164,4004247,937164,85197,1192753,5197000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168854,140007386,열교환기 7,144000kcal/h (HE-IB-207),,5,1.000,EA,2016-02-29,21385000,0,21385000,12620655,3856311,16476966,3856311,350573,4908034,21385000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168855,140007387,열교환기 8,35000kcal/h (HE-IB-208),,5,1.000,EA,2016-02-29,5197000,0,5197000,3067083,937164,4004247,937164,85197,1192753,5197000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168856,140007388,Clean Bench,1840X620X850mm(CB-IB-201),,5,1.000,EA,2016-02-29,8137722,0,8137722,4802589,1467458,6270047,1467458,133405,1867675,8137722,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168857,140007389,NaOH Tank 1,200L (TK-IB-223),,5,1.000,EA,2016-02-29,1465000,0,1465000,864591,264180,1128771,264180,24016,336229,1465000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168858,140007390,NaOH Pump,120 L/h (PU-IB-231),,5,1.000,EA,2016-02-29,1339000,0,1339000,790230,241459,1031689,241459,21951,307311,1339000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168859,140007391,Bottle 원심분리기 1,1L 9000rpm (CF-IB-203),,5,1.000,EA,2016-02-29,41322000,0,41322000,24386754,7451508,31838262,7451508,677410,9483738,41322000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168860,140007392,Bottle 원심분리기 2,1L 9000rpm (CF-IB-204),,5,1.000,EA,2016-02-29,41322000,0,41322000,24386754,7451508,31838262,7451508,677410,9483738,41322000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168862,140007394,Air Sampler 1,MAS-100 NT (LZ-IB-201),,5,1.000,EA,2016-02-29,5827000,0,5827000,3438885,1050770,4489655,1050770,95524,1337345,5827000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168863,140007395,Air Sampler 2,MAS-100 NT (LZ-IB-202),,5,1.000,EA,2016-02-29,5827000,0,5827000,3438885,1050770,4489655,1050770,95524,1337345,5827000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168864,140007396,Particle Counter,CI-750t (LZ-IB-203),,5,1.000,EA,2016-02-29,12439000,0,12439000,7341048,2243098,9584146,2243098,203918,2854854,12439000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168865,140007397,Homogenizer 1,MX-IB-201,,5,1.000,EA,2016-02-29,5802000,0,5802000,3424131,1046262,4470393,1046262,95114,1331607,5802000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168866,140007398,Homogenizer 2,MX-IB-202,,5,1.000,EA,2016-02-29,5674000,0,5674000,3348591,1023180,4371771,1023180,93016,1302229,5674000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168867,140007399,Homogenizer 3,8000rpm (LZ-IB-213),,5,1.000,EA,2016-02-29,5674000,0,5674000,3348591,1023180,4371771,1023180,93016,1302229,5674000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168868,140007400,Stirrer 1,LZ-IB-019,,5,1.000,EA,2016-02-29,548000,0,548000,323409,98820,422229,98820,8984,125771,548000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168869,140007401,Stirrer 2,LZ-IB-021,,5,1.000,EA,2016-02-29,548000,0,548000,323409,98820,422229,98820,8984,125771,548000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168870,140007402,Stirrer 3,LZ-IB-022,,5,1.000,EA,2016-02-29,548000,0,548000,323409,98820,422229,98820,8984,125771,548000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168871,140007403,이송용 펌프 6,33~650 rpm (PU-IB-236),,5,1.000,EA,2016-02-29,1968000,0,1968000,1161444,354885,1516329,354885,32262,451671,1968000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168872,140007404,이송용 펌프 7,33~650 rpm (PU-IB-237),,5,1.000,EA,2016-02-29,23089000,0,23089000,13626294,4163590,17789884,4163590,378508,5299116,23089000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168873,140007405,이송용 펌프 8,33~650 rpm (PU-IB-238),,5,1.000,EA,2016-02-29,54442000,0,54442000,32129706,9817410,41947116,9817410,892492,12494884,54442000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168874,140007406,진공 건조기,VC-27 (DR-IB-202),,5,1.000,EA,2016-02-29,7131000,0,7131000,4208460,1285918,5494378,1285918,116902,1636622,7131000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168875,140007407,PW Tank,3000L (TK-IB-211),,5,1.000,EA,2016-02-29,70889069,0,70889069,41836173,12783275,54619448,12783275,1162116,16269621,70889069,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168876,140007408,WFI Tank,3000L (TK-IB-212),,5,1.000,EA,2016-02-29,68487648,0,68487648,40418940,12350232,52769172,12350232,1122749,15718476,68487648,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168877,140007409,에탄올 옥외 탱크(261),10000L (TK-IB-261),,5,1.000,EA,2016-02-29,67635648,0,67635648,39916119,12196592,52112711,12196592,1108781,15522937,67635648,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168878,140007410,에탄올 옥외 탱크(262),10000L (TK-IB-262),,5,1.000,EA,2016-02-29,67635646,0,67635646,39916119,12196592,52112711,12196592,1108781,15522935,67635646,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168879,140007411,폐에탄올 옥외탱크,30000L (TK-IB-263),,5,1.000,EA,2016-02-29,47908341,0,47908341,28273776,8639209,36912985,8639209,785383,10995356,47908341,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168880,140007412,PW Supply Pump,10m3/hr (PU-IB-211),,5,1.000,EA,2016-02-29,7042000,0,7042000,4155933,1269869,5425802,1269869,115443,1616198,7042000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168881,140007413,WFI Supply Pump,10m3/hr (PU-IB-212),,5,1.000,EA,2016-02-29,7042000,0,7042000,4155933,1269869,5425802,1269869,115443,1616198,7042000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168882,140007414,UV Sterilizer,10m3 (UV-IB-201),,5,1.000,EA,2016-02-29,11076000,0,11076000,6536655,1997311,8533966,1997311,181573,2542034,11076000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168883,140007415,Hib2 유틸리티 배관,Hib 배관 전체,,5,1.000,EA,2016-02-29,759428,0,759428,448188,136946,585134,136946,12450,174294,759428,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168884,140007416,Clean Booth#3,2600W*1300L*600H (BH-IB-203),,5,1,SET,2016-02-29,15336000,0,15336000,9050754,2765508,11816262,2765508,251410,3519738,15336000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140168885,140007417,Clean Booth#4,2400W*1850H*600H (BH-IB-204),,5,1,SET,2016-02-29,17040000,0,17040000,10056393,3072787,13129180,3072787,279344,3910820,17040000,19.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1415,기계장치-화학전지광6,140173915,,Biosafety Cabinet,CB-IB-202,,6,1.000,EA,2018-06-30,11500000,0,11500000,3034723,1756944,4791667,1756944,159722,6708333,11500000,16.6
7500,의약 익산공장,J62554,(폐)익.의)Hib벌크 2,1430,기계장치-생과(의약),140176874,,Column Controller,AKTA Process/CC-IB-203,,6,1,SET,2018-12-31,280000000,0,280000000,50555556,42777778,93333334,42777778,3888889,186666666,280000000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1200,건물,120003321,,퀴놀론 휴게소 설비,퀴놀론 옥외 휴게실,,50,1.000,EA,2018-01-31,67246000,0,67246000,2689840,1232843,3922683,1232843,112076,63323317,67246000,2.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1300,구축물,130007359,130000088,폐수1차저장탱크(퀴놀론뒤),-,,4,2.000,EA,1996-05-10,28250000,0,28250000,15519231,5975962,21495193,5975962,543270,6754807,28250000,23.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1300,구축물,130007517,,위험물저장소,위험물옥내저장소,,25,1.000,EA,2017-09-30,53059960,0,53059960,4948529,1945532,6894061,1945532,176867,46165899,53059960,4.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140166585,140005039,Low temp. Freezer,Low temp. Freezer,,5,1.000,EA,2012-01-31,1719000,0,1719000,1031400,315150,1346550,315150,28650,372450,1719000,20.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196419,,합성의약냉각탑,CT-S-006,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196420,,합성의약냉각탑,CT-S-007,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196421,,합성의약냉각탑,CT-S-008,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196422,,합성의약냉각탑,CT-S-009,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196423,,합성의약냉각탑,CT-S-010,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196424,,합성의약냉동기,CH-S-005,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196425,,합성의약냉동기,CH-S-006,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196426,,합성의약냉동기,CH-S-007,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1400,기계장치-화학장치10,140196427,,합성의약냉동기,CH-S-008,,10,1.000,EA,2020-08-31,0,0,0,0,0,0,0,0,0,0,10.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140163734,140001322,용지파쇄기,N/A,,1,1.000,EA,1997-03-31,62000,0,62000,61000,0,61000,0,0,1000,62000,100.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140165691,140004085,Heat Exchanger(열교환기),HE-SW-001,,1,1.000,EA,2008-11-30,249000,0,249000,248000,0,248000,0,0,1000,249000,100.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140166470,140004909,Balance Lift(다관절리프트),-,,1,1.000,EA,2011-05-31,2926000,0,2926000,2925000,0,2925000,0,0,1000,2926000,100.0
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140168253,140006784,가스보관함,1500*1000*1900H,,4,1.000,EA,2015-07-31,9266000,0,9266000,6177333,1887519,8064852,1887519,171593,1201148,9266000,22.2
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140168935,140007467,VOC시스템,VG-S-002,,5,1.000,EA,2016-03-31,72816000,0,72816000,40925419,12918968,53844387,12918968,1174452,18971613,72816000,19.3
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140169084,140007619,합성의약공조기,합성의약공조기,,5,1,SET,2016-08-31,31516000,0,31516000,16933971,5174269,22108240,5174269,470388,9407760,31516000,17.9
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140169241,140007781,포호화설비,포호화설비,,5,2.000,EA,2016-11-30,28044000,0,28044000,14422629,4406914,18829543,4406914,400628,9214457,28044000,17.1
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140170471,,위험물저장소 전기설비,전기판넬방폭등피뢰침 외,,6,1,SET,2017-09-30,9970000,0,9970000,3877223,1523194,5400417,1523194,138472,4569583,9970000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140171123,,콘덴서(합성의약동),440V용 150kVA,,6,1.000,EA,2017-11-30,760000,0,760000,274445,116111,390556,116111,10555,369444,760000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140171124,,콘덴서(합성의약동),440V용 100kVA,,6,1.000,EA,2017-11-30,580000,0,580000,209445,88611,298056,88611,8055,281944,580000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140171249,,manifolder,6"x5s 4"x5s,,6,2.000,EA,2017-12-31,11000000,0,11000000,3819444,1680556,5500000,1680556,152778,5500000,11000000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1415,기계장치-화학전지광6,140172467,,질소유량계,8800DF010SA1N1D1MTAE5,,6,4.000,EA,2018-01-31,32390000,0,32390000,10796666,4948472,15745138,4948472,449861,16644862,32390000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178945,,판형 열교환기(PLATE),HE-S-001,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178946,,판형 열교환기(PLATE),HE-S-002,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178947,,판형 열교환기(PLATE),HE-S-003,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178948,,판형 열교환기(PLATE),HE-S-004,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178949,,판형 열교환기(PLATE),HE-S-005,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178950,,판형 열교환기(PLATE),HE-S-006,,6,1.000,EA,2019-04-30,11728570,0,11728570,1466071,1791865,3257936,1791865,162897,8470634,11728570,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140178951,,판형 열교환기(PLATE),HE-S-007,,6,1.000,EA,2019-04-30,11728580,0,11728580,1466073,1791866,3257939,1791866,162897,8470641,11728580,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140190904,,수분측정기,V20S/LE-S-009,,6,1.000,EA,2019-10-30,21000000,0,21000000,875000,3208333,4083333,3208333,291666,16916667,21000000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140191070,,옥외 독성가스 감지(메탄올/톨루엔/MDC),옥외 독성가스 감지(메탄올/톨루엔/MDC),,6,1,SET,2019-12-31,9550000,0,9550000,132639,1459028,1591667,1459028,132639,7958333,9550000,16.6
7500,의약 익산공장,J62611,익의합성의약생산팀,1430,기계장치-생과(의약),140191084,,10N NaOH 옥외 저장 탱크,TK-S-033,,6,1.000,EA,2019-12-31,154350000,567143,154917143,2143750,23667897,25811647,23667897,2151627,129105496,154917143,16.6
