자산번호,세부자산코드,담당부서,자산명,CCTR코드,CCTR명,사업영역 코드,사업영역명,자산클래스코드,자산클래스명,자산정보텍스트,상세위치,외주처(협력업체)코드,외주처(협력업체)명,외주처(협력업체)비고,제각/매각/폐기,실사관리여부,실사관리여부,매각/폐기에 의한 실사관리 제외,실사관리 제외 담당자,실사관리제외 사유,TAG발행일,최근실사일,TAG발행수,TAG발행 초기화수,자산상태코드,자산상태,자산단위,취득일,취득가,장부가,자본화일,당월상가액,비고,등록자,등록일시,최종수정자,최종수정일시,사업장코드,자산사용여부,TAG발행여부,사진번호,미완료사유코드,미완료사유,최근실사자,보세구분,실사용자
180124563,180124563-0001,합성의약생산팀,시약장(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,1000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.587,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0001,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.593,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0002,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.593,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0003,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.593,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0004,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.593,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0005,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.597,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0006,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.597,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0007,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.597,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124564,180124564-0008,합성의약생산팀,실험대(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5625,125,20000401,0,,SYSTEM,2021-05-27 14:16:32.597,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124565,180124565-0001,합성의약생산팀,실험용의자(IPC),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,1000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.6,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124566,180124566-0001,합성의약생산팀,공구함(Spare실),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.607,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124567,180124567-0001,합성의약생산팀,부품보관함(Spare실),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,5000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.61,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124568,180124568-0001,합성의약생산팀,공구걸이대(Spare실),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,2000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.617,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124570,180124570-0001,합성의약생산팀,Pallet Lift Car(4층),J62622,익의합성의약벌크생산,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,85000,1000,20000401,0,,SYSTEM,2021-05-27 14:16:32.62,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124572,180124572-0001,완제생산팀,회의테이블(분임토의실),J62311,익.의)완제생산팀,7500,의약 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001130,1000,1000,20001130,0,,SYSTEM,2021-05-27 14:16:32.63,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124573,180124573-0001,HR팀,냉장고(HR팀),J62004,익.공)HR팀,7001,생명과학 익산공장 공통,1800,비품,2층 사무실 탕비실,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010430,2000,1000,20010430,0,,SYSTEM,2021-05-27 14:15:42.123,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,Y,,N,,,,
180124580,180124580-0001,생산지원팀,파티션(자재사무실),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20020930,20000,1000,20020930,0,,SYSTEM,2021-05-27 14:15:42.127,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124581,180124581-0001,생산지원팀,Rack(매입용기저온창고원료창고포재창고),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030130,140250,250,20030130,0,,SYSTEM,2021-05-27 14:15:42.13,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124581,180124581-0002,생산지원팀,Rack(매입용기저온창고원료창고포재창고),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030130,140250,250,20030130,0,,SYSTEM,2021-05-27 14:15:42.133,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124581,180124581-0003,생산지원팀,Rack(매입용기저온창고원료창고포재창고),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030130,140250,250,20030130,0,,SYSTEM,2021-05-27 14:15:42.133,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124581,180124581-0004,생산지원팀,Rack(매입용기저온창고원료창고포재창고),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030130,140250,250,20030130,0,,SYSTEM,2021-05-27 14:15:42.133,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124582,180124582-0001,생산지원팀,이동서랍,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,노참군,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030326,1000,1000,20030326,0,,SYSTEM,2021-05-27 14:15:42.14,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124584,180124584-0001,생산지원팀,이동서랍,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,이동서랍,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030611,1000,1000,20030611,0,,SYSTEM,2021-05-27 14:15:42.143,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124586,180124586-0001,생산지원팀,유선전화기,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000430,1000,1000,20000430,0,,SYSTEM,2021-05-27 14:15:42.147,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124587,180124587-0001,생산지원팀,관리자용의자,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,관리자용의자,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001130,2000,1000,20001130,0,,SYSTEM,2021-05-27 14:15:42.153,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124588,180124588-0001,생산지원팀,케비넷(4단철제),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010331,1333,333,20010331,0,,SYSTEM,2021-05-27 14:15:42.157,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124588,180124588-0002,생산지원팀,케비넷(4단철제),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010331,1333,333,20010331,0,,SYSTEM,2021-05-27 14:15:42.157,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124588,180124588-0003,생산지원팀,케비넷(4단철제),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010331,1333,333,20010331,0,,SYSTEM,2021-05-27 14:15:42.16,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124589,180124589-0001,생산지원팀,유무선전화기,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,윤영복,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010927,1000,1000,20010927,0,,SYSTEM,2021-05-27 14:15:42.163,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124590,180124590-0001,생산지원팀,관리자용책상,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,관리자용책상,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19960319,3000,500,19960319,0,,SYSTEM,2021-05-27 14:15:42.167,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124590,180124590-0002,생산지원팀,관리자용책상,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,관리자용책상,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19960319,3000,500,19960319,0,,SYSTEM,2021-05-27 14:15:42.17,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0001,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.173,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0002,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.173,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0003,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.173,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0004,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.177,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0005,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.177,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0006,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.177,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124592,180124592-0007,생산지원팀,파티션파티션책상(퍼식스,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,파티션파티션책상(퍼식스,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19980702,1286,143,19980702,0,,SYSTEM,2021-05-27 14:15:42.177,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124594,180124594-0001,생산지원팀,유선전화기,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,김기택노참군,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990531,500,500,19990531,0,,SYSTEM,2021-05-27 14:15:42.18,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124594,180124594-0002,생산지원팀,유선전화기,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,김기택노참군,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990531,500,500,19990531,0,,SYSTEM,2021-05-27 14:15:42.183,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124595,180124595-0001,생산지원팀,유선전화기,J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,김영삼,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,19990930,1000,1000,19990930,0,,SYSTEM,2021-05-27 14:15:42.187,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124597,180124597-0001,생산지원팀,무선전화기(GT-9560N),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20030130,1000,1000,20030130,0,,SYSTEM,2021-05-27 14:15:42.19,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124599,180124599-0001,생산지원팀,냉장창고 (일반제제보관용),J62005,익.공)생산지원팀,7001,생명과학 익산공장 공통,1800,비품,-,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20001010,275000,1000,20001010,0,,SYSTEM,2021-05-27 14:15:42.197,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124605,180124605-0001,부스틴생산팀,SINK TABLE,J62832,익동bST제제실,7600,부스틴 익산공장,1800,비품,SINK TABLE,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20000401,8000,1000,20000401,0,,SYSTEM,2021-05-27 14:17:13.877,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124631,180124631-0001,QC팀,쇼파(의자2테이블1),J62206,익.동)품질관리-익산,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20020830,8000,1000,20020830,0,,SYSTEM,2021-05-27 14:17:13.88,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124632,180124632-0001,QC팀,디지털카메라(G5Cannon),J62206,익.동)품질관리-익산,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20031219,2000,1000,20031219,0,,SYSTEM,2021-05-27 14:17:13.883,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124635,180124635-0001,부스틴생산팀,캐비닛(4단),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010430,2000,1000,20010430,0,,SYSTEM,2021-05-27 14:17:13.89,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124636,180124636-0001,부스틴생산팀,이동서랍(2단),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010430,3500,500,20010430,0,,SYSTEM,2021-05-27 14:17:13.893,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124636,180124636-0002,부스틴생산팀,이동서랍(2단),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20010430,3500,500,20010430,0,,SYSTEM,2021-05-27 14:17:13.893,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124637,180124637-0001,QC팀,문서세단기(HI-Cut2700NSindorico),J62206,익.동)품질관리-익산,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,8000,1000,20011023,0,,SYSTEM,2021-05-27 14:17:13.9,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0001,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.903,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0002,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.903,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0003,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.907,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0004,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.907,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0005,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.907,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0006,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.907,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0007,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.91,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124639,180124639-0008,부스틴생산팀,작업용의자(생산4팀),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,1375,125,20011023,0,,SYSTEM,2021-05-27 14:17:13.91,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124640,180124640-0001,부스틴생산팀,파티션(생산4팀_사무실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,55667,333,20011023,0,,SYSTEM,2021-05-27 14:17:13.913,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124640,180124640-0002,부스틴생산팀,파티션(생산4팀_사무실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,55667,333,20011023,0,,SYSTEM,2021-05-27 14:17:13.913,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124640,180124640-0003,부스틴생산팀,파티션(생산4팀_사무실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,55667,333,20011023,0,,SYSTEM,2021-05-27 14:17:13.913,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124641,180124641-0001,부스틴생산팀,테이블(회의용),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,5000,1000,20011023,0,,SYSTEM,2021-05-27 14:17:13.92,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0001,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.923,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0002,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.923,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0003,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.923,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0004,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.927,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0005,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.927,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0006,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.927,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0007,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.927,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0008,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.93,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124642,180124642-0009,부스틴생산팀,유선전화기,J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,N/A,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,222,111,20011023,0,,SYSTEM,2021-05-27 14:17:13.93,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124647,180124647-0001,부스틴생산팀,테이블(회의실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,800*600*600,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,7000,1000,20011023,0,,SYSTEM,2021-05-27 14:17:13.933,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124648,180124648-0001,부스틴생산팀,테이블(회의실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,800*500*1180,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,2500,500,20011023,0,,SYSTEM,2021-05-27 14:17:13.937,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
180124648,180124648-0002,부스틴생산팀,테이블(회의실),J62811,익동생산팀,7600,부스틴 익산공장,1800,비품,800*500*1180,,,,,,Y,발행,,,,,,0,0,ST4001,정상(사용중),EA,20011023,2500,500,20011023,0,,SYSTEM,2021-05-27 14:17:13.94,SYSTEM,2021-09-18 03:16:03.2,WP_IKSAN,Y,,,N,,,,
